estno,state,county,naics,value,weight,miles
18353,9,7,339 ,605.099,44.1132,76.6273
18354,9,7,4231,860.986,117.757,7.43416
18355,9,7,4231,892.346,115.809,36.1773
18356,9,7,4233,1.69745,13.2361,0.214632
18357,9,7,4233,13.2885,752.538,23.2169
18358,9,7,4233,3.16752,217.143,16.9215
18359,9,7,4237,449.337,26.2064,36.804
18360,9,7,4237,547.935,19.0255,45.6396
18361,9,7,4238,1068.01,35.7932,43.425
18362,9,7,4238,991.471,38.4418,42.1449
18363,9,7,4238,1014.04,50.5415,4.87984
18364,9,7,4238,1124.68,47.2121,37.7542
18365,9,7,4238,881.997,46.7352,0.855003
18366,9,7,4244,7.41043,1.97844,0.338431
18367,9,7,4244,8.18676,1.77201,0.219069
18368,9,7,4244,46.1061,10.1196,1.37098
18369,9,7,4244,33.8085,9.16416,0.275809
18370,9,7,4244,189.852,1.72018,2.07165
18371,9,7,4244,200.665,1.86977,0.850393
18372,9,7,4249,23.8735,40.4084,6.24993
18373,9,7,4249,28.5775,38.5678,1.53713
18374,9,7,4543,307.257,434.311,28.5175
18375,9,7,4543,342.75,389.797,22.0594
18376,9,7,4543,345.157,409.796,18.7209
18377,9,7,4543,326.163,427.598,15.0114
18378,9,7,4543,278.727,431.577,36.5193
18379,9,7,4543,314.552,361.486,27.6475
18380,9,7,4543,720.218,978.769,43.1955
18381,9,7,4543,591.046,1059.96,13.8134
18382,9,7,4543,654.772,919.729,10.6276
18383,9,7,4543,487.127,913.07,60.9515
18384,9,7,4543,683.75,1196.98,43.1412
18385,9,7,4543,559.363,863.589,18.6102
18386,9,7,5111,76.2851,42.6047,1.10602
18387,9,7,5111,86.2512,39.4895,33.9705
18388,9,9,2123,366.978,2252.43,69.6229
18389,9,9,2123,308.456,1966.41,159.414
18390,9,9,311 ,1087.22,973.482,31.16
18391,9,9,311 ,1200.72,719.525,340.099
18392,9,9,311 ,1093.95,812.434,170.614
18393,9,9,311 ,925.174,872.275,22.3605
18394,9,9,311 ,986.548,883.798,176.336
18395,9,9,311 ,1044.9,851.105,90.3297
18396,9,9,311 ,989.952,887.592,49.5111
18397,9,9,311 ,1088.87,973.689,137.943
18398,9,9,311 ,1123.27,802.665,77.4577
18399,9,9,311 ,1135.83,781.553,19.5071
18400,9,9,311 ,1138.31,726.005,45.3705
18401,9,9,311 ,1092.22,786.641,198.315
18402,9,9,311 ,1150.48,883.847,36.7933
18403,9,9,311 ,1041.27,966.734,68.0098
18404,9,9,312 ,110.42,1.826,0.0115454
18405,9,9,312 ,141.221,1.96213,0.321618
18406,9,9,312 ,449.256,160.371,3.41119
18407,9,9,312 ,475.199,166.534,2.00119
18408,9,9,314 ,1121.61,67.0778,56.2936
18409,9,9,314 ,1299.46,55.6799,21.3284
18410,9,9,314 ,1351.56,62.8692,66.4134
18411,9,9,321 ,361.799,364.568,21.9226
18412,9,9,321 ,327.315,390.229,12.9897
18413,9,9,321 ,327.254,377.204,23.4965
18414,9,9,321 ,336.903,377.871,12.1734
18415,9,9,322 ,1732.83,29.422,77.8899
18416,9,9,322 ,1925.33,48.2403,4.47903
18417,9,9,322 ,477.984,412.488,70.041
18418,9,9,322 ,504.81,531.588,352.427
18419,9,9,323 ,601.604,128.634,70.8213
18420,9,9,323 ,801.65,113.313,31.2024
18421,9,9,323 ,613.651,119.654,60.352
18422,9,9,323 ,818.477,130.065,50.5243
18423,9,9,323 ,750.833,140.342,100.758
18424,9,9,323 ,692.823,147.643,55.3046
18425,9,9,323 ,702.076,126.15,34.2081
18426,9,9,323 ,615.054,134.119,76.8053
18427,9,9,323 ,782.669,142.459,36.826
18428,9,9,323 ,657.709,133.317,189.251
18429,9,9,323 ,753.818,136.766,101.185
18430,9,9,323 ,571.416,162.08,81.3216
18431,9,9,323 ,604.524,144.734,120.42
18432,9,9,323 ,618.809,126.799,152.088
18433,9,9,323 ,634.653,118.459,84.1651
18434,9,9,324 ,7119.59,6431.86,384.524
18435,9,9,324 ,5841.3,6079.4,67.4628
18436,9,9,325 ,517.249,3828.73,2493.72
18437,9,9,325 ,439.377,3047.52,1586.07
18438,9,9,325 ,485.153,2817.3,1389.63
18439,9,9,325 ,475.715,2883.67,4187.07
18440,9,9,325 ,471.884,3085.05,677.112
18441,9,9,325 ,861.532,138.968,58.2423
18442,9,9,325 ,928.452,141.664,163.603
18443,9,9,325 ,905.427,137.335,51.1845
18444,9,9,325 ,799.328,161.53,58.3455
18445,9,9,325 ,883.961,123.916,115.959
18446,9,9,325 ,1208.26,562.115,81.9728
18447,9,9,325 ,1005.29,520.659,230.278
18448,9,9,325 ,1297.56,526.91,775.805
18449,9,9,325 ,1325.72,460.436,142.44
18450,9,9,325 ,1399.57,463.826,426.928
18451,9,9,326 ,1104.17,485.172,389.033
18452,9,9,326 ,1341.23,453.486,502.413
18453,9,9,326 ,1086.31,421.063,1189.33
18454,9,9,326 ,1271.56,426.587,550.342
18455,9,9,326 ,970.222,395.816,368.481
18456,9,9,326 ,1131.39,468.012,403.878
18457,9,9,327 ,15.526,300.687,12.3945
18458,9,9,327 ,14.9025,272.801,412.715
18459,9,9,327 ,13.7728,223.482,676.068
18460,9,9,327 ,14.2076,247.251,83.8657
18461,9,9,331 ,1875.79,403.636,141.693
18462,9,9,331 ,1964.47,354.666,72.4039
18463,9,9,331 ,1833.27,408.886,245.006
18464,9,9,331 ,1750.23,428.933,143.871
18465,9,9,336 ,2072.25,8.01593,2.06048
18466,9,9,336 ,2041.25,10.6416,8.64589
18467,9,9,336 ,2306.12,7.74459,5.22067
18468,9,9,336 ,2114.95,9.22761,3.6604
18469,9,9,336 ,2073.2,9.42887,4.68846
18470,9,9,337 ,913.273,189.241,8.70469
18471,9,9,337 ,1244.07,204.699,62.5821
18472,9,9,337 ,985.964,187.376,37.982
18473,9,9,337 ,1223.45,227.449,41.8758
18474,9,9,337 ,1020.52,227.542,84.4116
18475,9,9,337 ,970.629,217.31,71.8904
18476,9,9,339 ,33.6032,30.0033,0.680303
18477,9,9,339 ,39.471,30.0113,0.279447
18478,9,9,339 ,39.0729,27.6518,2.00428
18479,9,9,339 ,42.4144,30.0069,3.19368
18480,9,9,339 ,46.336,26.5418,3.1556
18481,9,9,339 ,37.9069,33.0092,0.501517
18482,9,9,339 ,43.6053,29.3348,3.01645
18483,9,9,339 ,44.4756,30.2265,5.0231
18484,9,9,339 ,36.0132,29.1166,1.93954
18485,9,9,339 ,33.3228,26.6342,2.56315
18486,9,9,339 ,37.4079,27.3765,1.69354
18487,9,9,339 ,34.5752,25.7625,3.51056
18488,9,9,339 ,2059.4,245.776,115.8
18489,9,9,339 ,1954.36,249.668,78.0838
18490,9,9,339 ,1985.2,193.274,69.2389
18491,9,9,339 ,2378.62,181.977,410.923
18492,9,9,339 ,2609.01,183.929,53.5844
18493,9,9,339 ,1657.5,195.352,332.909
18494,9,9,339 ,2188.41,215.359,407.786
18495,9,9,339 ,2581.16,182.239,493.99
18496,9,9,339 ,2074.06,232.931,90.4516
18497,9,9,339 ,2586.31,206.525,566.306
18498,9,9,339 ,2173.76,191.267,444.55
18499,9,9,339 ,2030.66,209.171,146.434
18500,9,9,4231,4982.81,594.101,63.8317
18501,9,9,4231,4976.69,576.94,449.69
18502,9,9,4231,5043.17,579.758,777.103
18503,9,9,4231,5293.46,554.556,131.739
18504,9,9,4231,5484.04,785.333,292.81
18505,9,9,4231,4399.72,575.001,394.958
18506,9,9,4231,5477.49,648.919,469.779
18507,9,9,4231,5461.18,657.232,341.639
18508,9,9,4231,5088.26,608.098,257.119
18509,9,9,4233,7.17787,88.3122,2.56103
18510,9,9,4233,8.25521,64.8474,1.15201
18511,9,9,4233,8.69866,63.4571,1.33622
18512,9,9,4233,8.07405,73.3552,2.00768
18513,9,9,4233,8.7866,67.2363,2.15433
18514,9,9,4233,6.93522,65.6849,2.88383
18515,9,9,4233,7.78026,66.096,0.373191
18516,9,9,4233,63.6381,4683.67,87.6272
18517,9,9,4233,61.7284,4579.72,95.3875
18518,9,9,4233,49.6174,5243.41,229.118
18519,9,9,4233,54.7841,5056.81,321.563
18520,9,9,4233,67.1299,5424.13,236.117
18521,9,9,4233,47.5153,4025.86,269.688
18522,9,9,4233,50.6027,4405.13,103.773
18523,9,9,4233,15.9777,1290.95,10.4431
18524,9,9,4233,13.7817,1010.78,63.836
18525,9,9,4233,15.3218,1172.1,130.517
18526,9,9,4233,18.1626,1066.05,42.8271
18527,9,9,4233,14.7003,997.725,16.225
18528,9,9,4233,14.3829,1108.76,52.604
18529,9,9,4233,13.2516,1009.59,27.9183
18530,9,9,4237,3032.23,108.991,125.685
18531,9,9,4237,2710.65,142.487,69.3641
18532,9,9,4237,2746.31,127.605,169.308
18533,9,9,4237,2936.55,135.896,16.3802
18534,9,9,4237,2539.42,138.223,56.9907
18535,9,9,4237,3167.31,118.634,167.991
18536,9,9,4237,3464.5,137.235,56.9484
18537,9,9,4237,2774.48,120.506,213.624
18538,9,9,4238,4511.93,240.583,118.692
18539,9,9,4238,4158.07,230.402,108.527
18540,9,9,4238,4753.09,223.387,57.1564
18541,9,9,4238,3941.02,210.478,222.831
18542,9,9,4238,4589.52,248.452,225.525
18543,9,9,4238,4677.27,198.644,199.359
18544,9,9,4238,4292.22,234.153,181.414
18545,9,9,4238,5529.05,189.539,88.3687
18546,9,9,4238,4651.88,159.773,178.991
18547,9,9,4238,4897.09,215.682,57.5098
18548,9,9,4238,4639.64,186.029,190.007
18549,9,9,4238,4530.55,242.704,89.0178
18550,9,9,4238,4046.59,207.011,270.157
18551,9,9,4238,4377.26,232.499,40.8062
18552,9,9,4238,5226.75,234.287,139.563
18553,9,9,4238,4631.42,215.436,32.1429
18554,9,9,4238,4483.1,232.456,53.507
18555,9,9,4238,5018.09,177.595,43.9221
18556,9,9,4238,4695.16,202.92,292.705
18557,9,9,4238,4371.62,230.219,18.2993
18558,9,9,4238,5007.58,229.216,72.0906
18559,9,9,4238,4039.91,238.277,146.933
18560,9,9,4238,3857.28,238.259,21.0269
18561,9,9,4238,4798.61,242.064,272.348
18562,9,9,4238,4650.52,179.398,285.432
18563,9,9,4243,2.71063,55.9485,3.55231
18564,9,9,4243,3.10368,58.7093,2.6508
18565,9,9,4244,58.3238,12.7206,1.69383
18566,9,9,4244,61.3834,13.3644,1.11579
18567,9,9,4244,47.3297,15.3345,4.26227
18568,9,9,4244,48.3667,12.4007,0.562846
18569,9,9,4244,51.6791,11.0722,1.37317
18570,9,9,4244,42.7677,13.3102,0.137738
18571,9,9,4244,51.0597,13.8065,2.20247
18572,9,9,4244,49.0105,11.7988,0.485778
18573,9,9,4244,46.6928,14.7056,1.78577
18574,9,9,4244,63.9337,13.2631,3.61566
18575,9,9,4244,59.5348,12.257,0.290913
18576,9,9,4244,54.7261,13.3163,1.86987
18577,9,9,4244,47.6983,13.0846,0.569194
18578,9,9,4244,268.877,65.1718,10.4894
18579,9,9,4244,251.201,67.8691,10.9884
18580,9,9,4244,262.647,64.1766,16.9983
18581,9,9,4244,247.986,64.8775,15.8795
18582,9,9,4244,253.726,74.9916,0.68303
18583,9,9,4244,258.984,65.5364,14.6019
18584,9,9,4244,227.741,64.1807,24.2586
18585,9,9,4244,243.909,69.8275,4.70709
18586,9,9,4244,250.114,68.5122,13.167
18587,9,9,4244,216.74,67.4249,2.19565
18588,9,9,4244,275.178,67.0321,12.4719
18589,9,9,4244,258.935,62.019,0.993506
18590,9,9,4244,214.781,70.551,1.88208
18591,9,9,4244,1384.55,10.8132,14.8168
18592,9,9,4244,1258.95,12.2786,2.69054
18593,9,9,4244,1232.06,12.2713,5.58268
18594,9,9,4244,1257.82,11.9687,9.84922
18595,9,9,4244,1536.88,11.7616,6.50429
18596,9,9,4244,1174.86,13.1507,5.79709
18597,9,9,4244,1566.02,12.9718,9.50182
18598,9,9,4244,1311.87,10.8784,22.3456
18599,9,9,4244,1398.39,12.3698,15.3244
18600,9,9,4244,1410.08,10.4133,29.6554
18601,9,9,4244,1300.99,11.5428,13.349
18602,9,9,4244,1226.99,10.081,0.875456
18603,9,9,4244,1496.26,11.027,4.48604
18604,9,9,4249,88.9696,143.27,45.3943
18605,9,9,4249,93.6337,130.826,30.6473
18606,9,9,4249,112.474,140.26,8.31181
18607,9,9,4249,96.5457,141.575,10.6588
18608,9,9,4249,82.0146,163.25,55.0948
18609,9,9,4249,85.608,130.728,1.90838
18610,9,9,4543,952.901,1415.32,19.1298
18611,9,9,4543,1022.57,1145.28,8.15343
18612,9,9,4543,1032.53,1256.17,21.6993
18613,9,9,4543,960.949,1389.89,21.4492
18614,9,9,4543,887.025,1314.86,21.4991
18615,9,9,4543,942.01,1349.18,63.0617
18616,9,9,4543,1067.83,1117.46,76.9978
18617,9,9,4543,954.699,1388.28,63.7471
18618,9,9,4543,982.771,1145.87,39.258
18619,9,9,4543,862.566,1156.09,63.6373
18620,9,9,4543,901.661,1116.28,104.241
18621,9,9,4543,856.257,1182.34,58.1174
18622,9,9,4543,983.62,1345.83,2.66836
18623,9,9,4543,872.772,1223.06,54.9816
18624,9,9,4543,865.188,1134.81,78.4096
18625,9,9,4543,1003.96,1420.13,112.049
18626,9,9,4543,1047.05,1026.57,81.1832
18627,9,9,4543,1637.36,2670.71,159.769
18628,9,9,4543,1478.6,2613.87,15.0994
18629,9,9,4543,1853.24,2901.49,177.209
18630,9,9,4543,2115.06,3088.8,116.556
18631,9,9,4543,1841.84,2475.58,19.0751
18632,9,9,4543,1958.68,2780.25,121.401
18633,9,9,4543,1628.25,2924.62,46.3488
18634,9,9,4543,2044.16,2644.97,73.6459
18635,9,9,4543,1922.14,2743.42,281.418
18636,9,9,4543,1979.25,2625.44,99.8021
18637,9,9,4543,1746.74,3233.75,139.896
18638,9,9,4543,2317.45,3164.71,56.6242
18639,9,9,4543,1798.77,2990.22,207.49
18640,9,9,4543,1946.41,2779.75,62.8242
18641,9,9,4543,1635.98,2445.57,1.61092
18642,9,9,4543,1653.52,2961.41,235.047
18643,9,9,4543,2091.45,2845.11,97.5927
18644,9,9,5111,230.531,89.0796,17.9288
18645,9,9,5111,225.264,113.763,14.8097
18646,9,9,5111,239.741,98.5165,18.1454
18647,9,9,5111,238.119,93.8808,38.7244
18648,9,9,5111,211.465,92.1472,33.7799
18649,9,11,2123,169.165,911.873,18.1524
18650,9,11,311 ,232.339,196.145,6.70794
18651,9,11,311 ,194.955,172.667,0.96546
18652,9,11,311 ,209.843,177.275,26.4614
18653,9,11,312 ,105.931,1.35782,0.383286
18654,9,11,312 ,85.3913,1.53283,0.210205
18655,9,11,312 ,270.43,128.593,4.48765
18656,9,11,312 ,318.225,117.257,12.0138
18657,9,11,314 ,593.444,17.9156,12.6185
18658,9,11,321 ,71.6151,61.9578,7.71756
18659,9,11,322 ,726.321,15.7167,1.62633
18660,9,11,322 ,212.915,185.703,22.3392
18661,9,11,323 ,116.158,18.5347,17.7723
18662,9,11,323 ,107.312,22.3277,6.6696
18663,9,11,325 ,117.264,936.912,1057.3
18664,9,11,325 ,189.042,37.6064,11.3439
18665,9,11,325 ,372.83,137.947,97.2718
18666,9,11,326 ,132.072,55.6111,15.5012
18667,9,11,327 ,4.1907,81.6901,14.4003
18668,9,11,331 ,337.814,62.1499,3.95351
18669,9,11,336 ,696.525,2.68035,4.514
18670,9,11,336 ,533.321,2.91772,3.27075
18671,9,11,337 ,366.973,62.8078,7.29049
18672,9,11,337 ,293.632,63.3374,31.4505
18673,9,11,339 ,8.15267,5.79036,0.0737428
18674,9,11,339 ,8.53726,7.13121,1.17707
18675,9,11,339 ,8.18357,6.83457,0.965326
18676,9,11,339 ,531.395,46.0247,28.0172
18677,9,11,339 ,411.821,47.6408,43.185
18678,9,11,339 ,422.08,38.8507,23.8387
18679,9,11,4231,732.543,95.6853,128.981
18680,9,11,4231,817.804,108.049,90.8525
18681,9,11,4233,2.45574,16.6661,0.497702
18682,9,11,4233,2.63569,20.3034,0.200947
18683,9,11,4233,19.2789,1399.35,12.5855
18684,9,11,4233,19.4597,1326.02,25.4233
18685,9,11,4233,4.33339,347.112,29.5084
18686,9,11,4233,4.64545,344.008,1.97787
18687,9,11,4237,206.39,9.42315,4.40549
18688,9,11,4238,692.828,34.0288,26.6803
18689,9,11,4238,662.234,37.7833,23.9368
18690,9,11,4238,714.692,37.5083,41.4074
18691,9,11,4238,766.03,38.4283,22.2815
18692,9,11,4244,9.73462,2.64044,0.655988
18693,9,11,4244,6.94114,1.94625,0.484397
18694,9,11,4244,51.6185,12.3556,0.837306
18695,9,11,4244,48.1192,11.52,2.88068
18696,9,11,4244,223.013,2.16731,5.57784
18697,9,11,4244,253.435,2.56008,0.961625
18698,9,11,4249,21.5358,28.5264,10.286
18699,9,11,4543,346.647,433.28,34.2378
18700,9,11,4543,289.527,441.535,11.8494
18701,9,11,4543,339.149,473.769,7.49486
18702,9,11,4543,301.718,361.722,16.1706
18703,9,11,4543,274.004,349.411,29.8377
18704,9,11,4543,644.057,904.778,1.05832
18705,9,11,4543,581.93,1048.26,37.4808
18706,9,11,4543,540.57,868.367,74.2947
18707,9,11,4543,677.627,874.862,7.90217
18708,9,11,4543,543.043,793.15,49.2393
18709,9,11,5111,70.783,35.7909,10.1649
18710,9,11,5111,80.3474,32.5952,16.1627
18711,9,13,311 ,87.9073,66.9854,15.0244
18712,9,13,321 ,68.3484,87.4602,0.568217
18713,9,13,323 ,42.5665,8.368,1.42413
18714,9,13,325 ,76.8137,404.906,275.002
18715,9,13,325 ,129.88,16.4345,19.3121
18716,9,13,325 ,165.31,66.9081,65.0184
18717,9,13,326 ,139.295,44.5133,67.7867
18718,9,13,337 ,132.092,26.6261,9.34094
18719,9,13,339 ,5.54463,3.29861,0.357304
18720,9,13,339 ,5.15418,3.86689,0.218819
18721,9,13,339 ,211.453,24.3926,12.3957
18722,9,13,339 ,315.24,26.9548,49.4152
18723,9,13,4231,306.431,37.8315,7.22079
18724,9,13,4238,387.302,16.9546,12.0962
18725,9,13,4238,328.412,19.1523,6.5241
18726,9,13,4244,3.71235,0.804642,0.203175
18727,9,13,4244,18.1898,4.09809,1.39455
18728,9,13,4244,108.513,0.843013,1.924
18729,9,13,4543,171.238,209.166,10.4551
18730,9,13,4543,161.127,225.342,28.4001
18731,9,13,4543,158.068,214.988,15.7681
18732,9,13,4543,379.978,454.202,17.9785
18733,9,13,4543,322.45,504.816,27.465
18734,9,13,4543,286.339,566.145,16.2195
18735,9,15,2123,305.889,1832.27,383.459
18736,9,15,2123,328.922,1606.14,103.545
18737,9,15,311 ,92.2687,72.3988,11.5154
18738,9,15,321 ,135.855,190.651,28.7397
18739,9,15,321 ,136.847,165.445,6.1754
18740,9,15,322 ,539.519,14.0014,29.8198
18741,9,15,322 ,161.253,134.989,30.9255
18742,9,15,323 ,62.3997,11.2668,5.0166
18743,9,15,325 ,159.403,870.182,415.403
18744,9,15,325 ,140.489,885.236,262.333
18745,9,15,325 ,266.73,43.941,3.78249
18746,9,15,325 ,339.172,48.9133,8.74952
18747,9,15,325 ,436.817,149.145,26.1625
18748,9,15,325 ,455.267,164.642,88.0452
18749,9,15,326 ,245.903,91.5835,33.1056
18750,9,15,327 ,10.0684,152.401,81.8776
18751,9,15,327 ,9.54016,188.813,170.882
18752,9,15,339 ,4.94148,3.70231,0.328621
18753,9,15,339 ,248.791,24.6383,8.17938
18754,9,15,4237,251.754,10.1307,8.4972
18755,9,15,4238,213.603,10.1503,1.91938
18756,9,15,4244,2.33569,0.631846,0.14774
18757,9,15,4244,13.715,2.88843,0.120811
18758,9,15,4244,61.557,0.582614,1.11754
18759,9,15,4249,12.3744,19.9847,7.85069
18760,9,15,4543,142.737,265.662,22.9454
18761,9,15,4543,145.357,208.939,9.64978
18762,9,15,4543,184.279,238.725,5.88307
18763,9,15,4543,363.379,478.342,12.6888
18764,9,15,4543,272.828,511.209,24.3774
18765,9,15,4543,335.181,506.686,36.1989
18766,9,15,5111,34.3302,14.5707,0.396023
18767,9,999,4238,274.55,9.81437,0.0628866
18768,9,999,4244,9.42765,1.99365,0.256753
18769,9,999,4244,8.70383,2.01698,0.0403419
18770,9,999,4244,43.1658,10.7152,1.41758
18771,9,999,4244,34.5175,10.8922,2.23196
18772,9,999,4244,208.071,1.59085,0.759346
18773,9,999,4244,191.655,1.90432,0.0325518
18774,10,1,2123,204.853,1325.55,34.2127
18775,10,1,311 ,154.578,125.813,31.2559
18776,10,1,311 ,169.257,128.755,16.7197
18777,10,1,312 ,300.5,149.223,37.8944
18778,10,1,312 ,1.02423,0.0507015,0.00760067
18779,10,1,323 ,57.831,6.76777,3.3873
18780,10,1,325 ,168.682,871.486,61.0844
18781,10,1,325 ,126.144,605.076,38.2512
18782,10,1,325 ,203.816,94.0021,10.5735
18783,10,1,325 ,248.02,98.4801,66.3032
18784,10,1,325 ,1103.99,323.209,266.696
18785,10,1,325 ,960.627,399.564,292.7
18786,10,1,339 ,129.038,20.6334,2.99139
18787,10,1,339 ,59.7972,229.449,7.93991
18788,10,1,4231,291.86,67.4087,7.86396
18789,10,1,4231,299.598,67.9058,0.995649
18790,10,1,4237,158.967,13.6619,4.5892
18791,10,1,4238,163.484,24.3723,2.4296
18792,10,1,4238,151.993,23.0337,8.23842
18793,10,1,4238,153.833,23.5142,8.79081
18794,10,1,4244,2206.18,65.5597,28.6847
18795,10,1,4244,1874,62.9656,10.3055
18796,10,1,4244,131.179,85.0619,3.39789
18797,10,1,4244,146.337,66.5215,2.14391
18798,10,1,4244,265.431,113.163,26.5088
18799,10,1,4244,228.205,121.909,93.3972
18800,10,1,4249,131.532,401.517,33.2661
18801,10,1,4249,146.505,514.113,95.2867
18802,10,1,4543,532.718,518.62,9.86865
18803,10,1,4543,574.138,439.933,2.21273
18804,10,1,4543,411.825,548.035,7.21731
18805,10,1,4543,1191.26,1396.66,46.5698
18806,10,1,4543,1188.69,777.882,14.0157
18807,10,1,4543,1072.66,1221.57,3.01118
18808,10,1,5111,17.0548,4.60974,1.79276
18809,10,3,311 ,305.672,261.616,47.8043
18810,10,3,311 ,368.084,202.04,20.6992
18811,10,3,311 ,361.557,271.074,40.4558
18812,10,3,311 ,281.461,239.064,193.024
18813,10,3,312 ,207.267,85.5471,19.0759
18814,10,3,312 ,0.731862,0.0353739,0.00328068
18815,10,3,314 ,365.564,153.298,137.643
18816,10,3,321 ,92.9079,254.583,15.8062
18817,10,3,323 ,497.316,92.6817,9.80319
18818,10,3,323 ,498.451,75.6053,15.4817
18819,10,3,323 ,466.542,88.6145,18.7939
18820,10,3,323 ,479.735,89.3745,41.5325
18821,10,3,323 ,546.359,70.2732,14.0167
18822,10,3,323 ,600.571,88.5789,8.93318
18823,10,3,324 ,480.401,1437.4,42.2617
18824,10,3,324 ,2081.4,2268.73,30.05
18825,10,3,325 ,474.695,2834.72,15.5628
18826,10,3,325 ,515.858,2129.43,158.262
18827,10,3,325 ,533.303,2464.42,0.444253
18828,10,3,325 ,489.806,2263.33,35.8199
18829,10,3,325 ,536.993,1987.73,18.2285
18830,10,3,325 ,982.266,285.592,30.6289
18831,10,3,325 ,927.27,301.374,83.3855
18832,10,3,325 ,759.918,309.493,114.699
18833,10,3,325 ,807.473,392.16,96.1064
18834,10,3,325 ,1018.4,412.831,133.14
18835,10,3,325 ,3308.62,1228.11,464.425
18836,10,3,325 ,2889.77,1354.32,594.13
18837,10,3,325 ,3092.7,1102.22,156.548
18838,10,3,325 ,3481.88,1220.31,134.716
18839,10,3,325 ,3065.64,1368.45,376.745
18840,10,3,326 ,1357.54,324.768,169.135
18841,10,3,326 ,1317.97,317.328,291.553
18842,10,3,326 ,1410.59,323.656,43.8995
18843,10,3,326 ,1309.25,292.062,504.956
18844,10,3,327 ,22.8216,356.697,96.7058
18845,10,3,327 ,20.9999,365.539,85.7131
18846,10,3,327 ,23.0616,436.533,94.6985
18847,10,3,331 ,363.906,209.246,59.0054
18848,10,3,336 ,27.7339,1.44199,0.129936
18849,10,3,337 ,427.76,100.609,34.1873
18850,10,3,337 ,393.502,87.3784,0.433018
18851,10,3,339 ,858.691,105.658,36.1258
18852,10,3,339 ,838.439,120.352,37.8226
18853,10,3,339 ,712.822,126.094,8.19328
18854,10,3,339 ,837.881,110.863,15.133
18855,10,3,339 ,355.603,965.288,48.647
18856,10,3,339 ,314.948,1100.37,6.83462
18857,10,3,339 ,323.122,1009.67,185.072
18858,10,3,339 ,331.169,1040.07,257.093
18859,10,3,4231,1024.07,242.359,7.15973
18860,10,3,4231,1145.92,220.263,21.2315
18861,10,3,4231,1103.47,232.977,8.60775
18862,10,3,4231,685.981,229.132,8.38047
18863,10,3,4231,1048.88,229.468,11.3481
18864,10,3,4231,985.322,224.674,24.0083
18865,10,3,4233,6.7121,301.11,12.8796
18866,10,3,4233,6.7552,289.702,8.44285
18867,10,3,4233,6.10569,335.266,0.630092
18868,10,3,4233,7.70531,283.666,0.240716
18869,10,3,4233,7.50946,321.512,5.35419
18870,10,3,4233,14.8159,2559.34,198.053
18871,10,3,4233,17.4256,2943.41,37.0935
18872,10,3,4233,16.136,3390.19,105.378
18873,10,3,4233,17.2295,3543.75,55.695
18874,10,3,4233,17.132,2951.31,214.768
18875,10,3,4233,11.7194,2117.6,17.2403
18876,10,3,4233,9.63555,2166.14,6.76305
18877,10,3,4233,11.0986,1737.78,41.3787
18878,10,3,4233,11.7731,2061.87,66.3566
18879,10,3,4233,12.6869,2012,3.80594
18880,10,3,4237,1023.78,83.4286,9.45801
18881,10,3,4237,1003.98,92.345,5.34068
18882,10,3,4237,1206.77,71.9082,37.1801
18883,10,3,4237,1199.28,64.2578,67.1533
18884,10,3,4237,1180.33,79.3041,11.8026
18885,10,3,4237,1174.04,73.5425,42.006
18886,10,3,4237,1190.1,75.4021,31.9567
18887,10,3,4238,646.399,92.9425,18.5612
18888,10,3,4238,598.512,114.849,14.961
18889,10,3,4238,705.83,86.0208,10.237
18890,10,3,4238,669.119,86.5012,31.3666
18891,10,3,4238,659.848,74.2063,9.87298
18892,10,3,4238,619.744,96.0533,4.16203
18893,10,3,4238,598.647,103.067,14.7561
18894,10,3,4238,545.592,95.0154,9.90193
18895,10,3,4238,591.464,88.7254,2.69729
18896,10,3,4238,602.627,98.1873,5.4745
18897,10,3,4238,628.36,79.3317,26.3731
18898,10,3,4238,613.279,109.284,16.9256
18899,10,3,4238,699.789,88.269,4.08042
18900,10,3,4238,524.916,90.6272,33.9803
18901,10,3,4243,5.03912,240.437,1.23158
18902,10,3,4243,6.48537,265.872,4.40775
18903,10,3,4243,7.28111,291.012,7.16856
18904,10,3,4244,7286.56,253.984,14.8979
18905,10,3,4244,7543.37,215.033,86.9628
18906,10,3,4244,6883.91,213.462,57.2656
18907,10,3,4244,7369.83,238.631,24.9683
18908,10,3,4244,8057.84,228.423,3.37095
18909,10,3,4244,5936.09,187.133,69.614
18910,10,3,4244,7842.57,199.974,23.4632
18911,10,3,4244,5645.91,267.114,66.4476
18912,10,3,4244,8405.12,252.589,87.7733
18913,10,3,4244,476.334,312.659,16.2249
18914,10,3,4244,454.673,314.718,18.0492
18915,10,3,4244,459.827,294.42,12.552
18916,10,3,4244,501.687,345.242,15.8837
18917,10,3,4244,517.045,300.859,11.217
18918,10,3,4244,506.787,290.25,15.8621
18919,10,3,4244,468.013,294.963,21.4301
18920,10,3,4244,383.62,314.127,24.148
18921,10,3,4244,501.363,256.857,11.1508
18922,10,3,4244,864.35,459.139,156.078
18923,10,3,4244,875.183,496.273,169.308
18924,10,3,4244,943.027,408.437,344.656
18925,10,3,4244,737.953,422.721,321.98
18926,10,3,4244,778.71,446.774,398.708
18927,10,3,4244,707.549,461.342,272.767
18928,10,3,4244,1000.07,435.018,26.608
18929,10,3,4244,755.802,393.555,276.039
18930,10,3,4244,835.817,417.005,26.9174
